time,seconds_elapsed,dBFS
1701899668628000000,33.306,-10.882078170776367
1701899668727000000,33.405,-13.225488662719727
1701899668844000000,33.522,-13.250741958618164
1701899668944000000,33.622,-11.831188201904297
1701899669044000000,33.722,-13.537009239196777
1701899669144000000,33.822,-13.82228946685791
1701899669243000000,33.921,-18.03446388244629
1701899669360000000,34.038,-19.07789421081543
1701899669460000000,34.138,-17.459077835083008
1701899669560000000,34.238,-14.97010326385498
1701899669676000000,34.354,-19.914413452148438
1701899669776000000,34.454,-24.191303253173828
1701899669876000000,34.554,-26.918102264404297
1701899669975000000,34.653,-29.79810333251953
1701899670092000000,34.77,-17.2579402923584
1701899670192000000,34.87,-10.931694030761719
1701899670292000000,34.97,-15.014137268066406
1701899670392000000,35.07,-9.61522102355957
1701899670508000000,35.186,-13.400690078735352
1701899670608000000,35.286,-15.988384246826172
1701899670708000000,35.386,-19.572921752929688
1701899670808000000,35.486,-23.201343536376953
1701899670907000000,35.585,-13.998777389526367
1701899671024000000,35.702,-17.59701919555664
1701899671124000000,35.802,-21.889877319335938
1701899671223000000,35.901,-10.387285232543945
1701899671323000000,36.001,-12.693964958190918
1701899671424000000,36.102,-15.261439323425293
1701899671540000000,36.218,-13.802350997924805
1701899671640000000,36.318,-18.33530616760254
1701899671740000000,36.418,-13.584436416625977
1701899671856000000,36.534,-15.02497386932373
1701899671956000000,36.634,-18.563034057617188
1701899672056000000,36.734,-22.029987335205078
1701899672155000000,36.833,-25.861400604248047
1701899672272000000,36.95,-9.388654708862305
1701899672372000000,37.05,-10.319601058959961
1701899672472000000,37.15,-14.628568649291992
1701899672571000000,37.249,-19.319896697998047
1701899672671000000,37.349,-22.694992065429688
1701899672788000000,37.466,-10.808422088623047
1701899672888000000,37.566,-14.271233558654785
1701899672988000000,37.666,-7.444457530975342
1701899673088000000,37.766,-11.754426002502441
1701899673204000000,37.882,-16.22601890563965
1701899673304000000,37.982,-9.410078048706055
1701899673404000000,38.082,-14.011448860168457
1701899673504000000,38.182,-9.358549118041992
1701899673620000000,38.298,-14.096864700317383
1701899673720000000,38.398,-10.4154691696167
1701899673820000000,38.498,-13.399798393249512
1701899673919000000,38.597,-16.19823455810547
1701899674036000000,38.714,-18.562116622924805
1701899674136000000,38.814,-22.103483200073242
1701899674236000000,38.914,-18.792430877685547
1701899674335000000,39.013,-19.883228302001953
1701899674435000000,39.113,-9.966435432434082
1701899674552000000,39.23,-13.657858848571777
1701899674652000000,39.33,-16.191957473754883
1701899674751000000,39.429,-15.56950569152832
1701899674868000000,39.546,-16.283077239990234
1701899674968000000,39.646,-17.261917114257812
1701899675068000000,39.746,-20.422935485839844
1701899675167000000,39.845,-18.518247604370117
1701899675267000000,39.945,-21.737285614013672
1701899675384000000,40.062,-25.630247116088867
1701899675484000000,40.162,-28.868450164794922
1701899675584000000,40.262,-30.98436164855957
1701899675700000000,40.378,-25.288305282592773
1701899675800000000,40.478,-15.953184127807617
1701899675900000000,40.578,-10.436102867126465
1701899675999000000,40.677,-13.158140182495117
1701899676099000000,40.777,-13.124728202819824
1701899676216000000,40.894,-16.354347229003906
1701899676316000000,40.994,-12.449275970458984
1701899676416000000,41.094,-11.256876945495605
1701899676515000000,41.193,-13.826533317565918
1701899676632000000,41.31,-19.26067352294922
1701899676732000000,41.41,-10.467184066772461
1701899676832000000,41.51,-12.46652889251709
1701899676931000000,41.609,-15.969808578491211
1701899677048000000,41.726,-11.842761993408203
1701899677147000000,41.825,-13.625158309936523
1701899677248000000,41.926,-13.711393356323242
1701899677348000000,42.026,-14.746419906616211
1701899677448000000,42.126,-9.570781707763672
1701899677564000000,42.242,-12.911064147949219
1701899677664000000,42.342,-14.129450798034668
1701899677764000000,42.442,-14.043747901916504
1701899677880000000,42.558,-13.46033763885498
1701899677980000000,42.658,-13.583945274353027
1701899678080000000,42.758,-17.067834854125977
1701899678180000000,42.858,-20.0875301361084
1701899678297000000,42.975,-22.813495635986328
1701899678396000000,43.074,-11.5582275390625
1701899678503000000,43.181,-14.817718505859375
1701899678613000000,43.291,-19.437314987182617
1701899678729000000,43.407,-23.511276245117188
1701899678845000000,43.523,-27.09286117553711
1701899678945000000,43.623,-19.902767181396484
1701899679045000000,43.723,-12.602803230285645
1701899679144000000,43.822,-14.104267120361328
1701899679261000000,43.939,-18.226213455200195
1701899679361000000,44.039,-11.159406661987305
1701899679461000000,44.139,-9.81351375579834
1701899679560000000,44.238,-12.715250968933105
1701899679677000000,44.355,-15.940704345703125
1701899679777000000,44.455,-9.125319480895996
1701899679877000000,44.555,-11.8327054977417
1701899679977000000,44.655,-12.135809898376465
1701899680093000000,44.771,-14.370502471923828
1701899680193000000,44.871,-10.62406063079834
1701899680293000000,44.971,-14.279092788696289
1701899680410000000,45.08799975585937,-14.969762802124023
1701899680509000000,45.187,-12.923907279968262
1701899680609000000,45.287,-13.11779499053955
1701899680709000000,45.387,-13.876199722290039
1701899680825000000,45.503,-19.252410888671875
1701899680925000000,45.603,-14.836041450500488
1701899681025000000,45.703,-16.43142318725586
1701899681125000000,45.803,-14.806845664978027
1701899681241000000,45.919,-13.882843971252441
1701899681341000000,46.019,-16.690698623657227
1701899681441000000,46.119,-20.20977210998535
1701899681541000000,46.219,-24.097900390625
1701899681657000000,46.335,-28.05681800842285
1701899681757000000,46.435,-30.605588912963867
1701899681857000000,46.535,-12.461986541748047
1701899681973000000,46.651,-12.110416412353516
1701899682074000000,46.75199975585937,-11.36540412902832
1701899682173000000,46.851,-15.210397720336914
1701899682273000000,46.951,-12.57705020904541
1701899682389000000,47.067,-13.353111267089844
1701899682490000000,47.16799975585938,-9.485965728759766
1701899682589000000,47.267,-10.93366813659668
1701899682689000000,47.367,-13.964028358459473
1701899682805000000,47.483,-11.471135139465332
1701899682905000000,47.583,-14.435144424438477
1701899683005000000,47.683,-18.361352920532227
1701899683121000000,47.799,-11.364903450012207
1701899683221000000,47.899,-13.33292007446289
1701899683321000000,47.999,-17.008087158203125
1701899683421000000,48.099,-20.713651657104492
1701899683537000000,48.215,-17.215190887451172
1701899683637000000,48.315,-10.326207160949707
1701899683736000000,48.414,-8.238295555114746
1701899683837000000,48.515,-10.963394165039062
1701899683953000000,48.631,-11.476298332214355
1701899684053000000,48.731,-13.529874801635742
1701899684153000000,48.831,-13.437216758728027
1701899684269000000,48.947,-13.689373970031738
1701899684369000000,49.047,-16.00293731689453
1701899684469000000,49.147,-16.18680191040039
1701899684569000000,49.247,-20.06036376953125
1701899684685000000,49.363,-16.030746459960938
1701899684785000000,49.463,-15.137638092041016
1701899684885000000,49.563,-18.54633331298828
1701899685001000000,49.679,-16.956375122070312
1701899685101000000,49.779,-14.496219635009766
1701899685201000000,49.879,-16.894947052001953
1701899685301000000,49.979,-19.89175033569336
1701899685417000000,50.095,-12.217623710632324
1701899685517000000,50.195,-16.01771354675293
1701899685617000000,50.295,-7.754701137542725
1701899685725000000,50.403,-11.745400428771973
1701899685833000000,50.511,-15.495410919189453
1701899685933000000,50.611,-14.10193920135498
1701899686033000000,50.711,-13.702735900878906
1701899686133000000,50.811,-16.168264389038086
1701899686249000000,50.927,-15.560338973999023
1701899686349000000,51.027,-17.585094451904297
1701899686448000000,51.126,-21.811687469482422
1701899686565000000,51.243,-26.2572078704834
1701899686665000000,51.343,-28.778623580932617
1701899686764000000,51.442,-13.178094863891602
1701899686865000000,51.543,-10.668390274047852
1701899686981000000,51.659,-14.811521530151367
1701899687081000000,51.759,-9.546463966369629
1701899687181000000,51.859,-11.474367141723633
1701899687281000000,51.959,-14.663566589355469
1701899687380000000,52.058,-13.467873573303223
1701899687497000000,52.175,-15.167633056640625
1701899687597000000,52.275,-19.39287567138672
1701899687696000000,52.374,-12.108628273010254
1701899687796000000,52.474,-15.354692459106445
1701899687913000000,52.591,-14.544280052185059
1701899688013000000,52.691,-17.9677791595459
1701899688113000000,52.791,-15.607881546020508
1701899688212000000,52.89,-16.73339080810547
1701899688329000000,53.007,-20.326955795288086
1701899688429000000,53.107,-22.04399299621582
1701899688529000000,53.207,-13.450418472290039
1701899688628000000,53.306,-14.195905685424805
1701899688745000000,53.423,-17.609024047851562
1701899688845000000,53.523,-21.239383697509766
1701899688945000000,53.623,-25.389440536499023
1701899689045000000,53.723,-28.08106231689453
1701899689144000000,53.822,-29.532554626464844
1701899689244000000,53.922,-30.9232234954834
1701899689361000000,54.039,-33.59437561035156
1701899689461000000,54.139,-31.908721923828125
1701899689561000000,54.239,-34.31244659423828
1701899689661000000,54.339,-33.86684036254883
1701899689760000000,54.438,-33.74237823486328
1701899689877000000,54.555,-34.529720306396484
1701899689977000000,54.655,-7.918601036071777
1701899690077000000,54.755,-7.245706081390381
1701899690177000000,54.855,-10.443737983703613
1701899690293000000,54.971,-8.548362731933594
1701899690393000000,55.071,-9.438650131225586
1701899690493000000,55.171,-7.492790222167969
1701899690593000000,55.271,-9.315671920776367
1701899690692000000,55.37,-11.425434112548828
1701899690809000000,55.487,-14.413504600524902
1701899690909000000,55.587,-14.32197093963623
1701899691009000000,55.687,-12.312407493591309
1701899691125000000,55.803,-11.34484577178955
1701899691225000000,55.903,-15.279607772827148
1701899691325000000,56.003,-11.912222862243652
1701899691425000000,56.103,-12.5469331741333
1701899691524000000,56.202,-16.74848175048828
1701899691641000000,56.319,-12.54773235321045
1701899691741000000,56.419,-12.087843894958496
1701899691841000000,56.519,-15.302988052368164
1701899691940000000,56.618,-15.276826858520508
1701899692041000000,56.719,-18.421388626098633
1701899692157000000,56.835,-16.318344116210938
1701899692257000000,56.935,-14.27800178527832
1701899692356000000,57.034,-18.484769821166992
1701899692473000000,57.151,-13.748655319213867
1701899692573000000,57.251,-16.812076568603516
1701899692673000000,57.351,-17.870012283325195
1701899692772000000,57.45,-21.40481185913086
1701899692872000000,57.55,-10.927094459533691
1701899692989000000,57.667,-13.807550430297852
1701899693089000000,57.767,-11.943892478942871
1701899693189000000,57.867,-16.149944305419922
1701899693288000000,57.966,-14.569283485412598
1701899693405000000,58.083,-17.22442626953125
1701899693505000000,58.183,-14.062192916870117
1701899693605000000,58.283,-11.764219284057617
1701899693704000000,58.382,-15.120622634887695
1701899693804000000,58.482,-14.256163597106934
1701899693921000000,58.599,-17.182748794555664
1701899694021000000,58.699,-16.089157104492188
1701899694121000000,58.799,-13.674721717834473
1701899694221000000,58.899,-17.064193725585938
1701899694321000000,58.999,-21.28369140625
1701899694437000000,59.115,-13.439205169677734
1701899694537000000,59.215,-13.369064331054688
1701899694637000000,59.315,-14.912900924682617
1701899694736000000,59.414,-13.300301551818848
1701899694836000000,59.514,-15.299059867858887
1701899694953000000,59.631,-15.967005729675293
1701899695053000000,59.731,-14.691608428955078
1701899695153000000,59.831,-14.897913932800293
1701899695252000000,59.93,-11.538355827331543
1701899695352000000,60.03,-13.306899070739746
1701899695469000000,60.147,-16.056964874267578
1701899695569000000,60.247,-15.226766586303711
1701899695668000000,60.346,-14.138205528259277
1701899695768000000,60.446,-12.01535415649414
1701899695885000000,60.563,-16.12225914001465
1701899695985000000,60.663,-14.832549095153809
1701899696085000000,60.763,-17.940217971801758
1701899696185000000,60.863,-13.96782398223877
1701899696301000000,60.979,-17.28244972229004
1701899696401000000,61.079,-13.091591835021973
1701899696501000000,61.179,-16.353744506835938
1701899696601000000,61.279,-16.647621154785156
1701899696700000000,61.378,-15.905435562133789
1701899696800000000,61.478,-19.417686462402344
1701899696917000000,61.595,-24.368392944335938
1701899697017000000,61.695,-15.687658309936523
1701899697117000000,61.795,-14.554935455322266
1701899697217000000,61.895,-16.766658782958984
1701899697333000000,62.011,-12.979565620422363
1701899697433000000,62.111,-12.322107315063477
1701899697533000000,62.211,-14.442882537841797
1701899697633000000,62.311,-14.46124267578125
1701899697732000000,62.41,-14.799750328063965
1701899697849000000,62.527,-17.62824249267578
1701899697949000000,62.627,-21.26584815979004
1701899698048000000,62.726,-17.007858276367188
1701899698149000000,62.827,-21.180463790893555
1701899698265000000,62.943,-25.199432373046875
1701899698365000000,63.043,-28.874427795410156
1701899698465000000,63.143,-31.52224349975586
1701899698564000000,63.242,-32.853389739990234
1701899698681000000,63.359,-29.161550521850586
1701899698781000000,63.459,-30.940725326538086
1701899698881000000,63.559,-13.524632453918457
1701899698980000000,63.658,-10.977232933044434
1701899699080000000,63.758,-13.15101432800293
1701899699197000000,63.875,-17.040231704711914
1701899699297000000,63.975,-19.547204971313477
1701899699397000000,64.075,-11.413443565368652
1701899699497000000,64.175,-12.152294158935547
1701899699596000000,64.274,-15.662847518920898
1701899699713000000,64.391,-13.165506362915039
1701899699813000000,64.491,-12.96295166015625
1701899699913000000,64.591,-11.447176933288574
1701899700012000000,64.69,-13.686007499694824
1701899700129000000,64.807,-17.173219680786133
1701899700229000000,64.907,-10.130855560302734
1701899700329000000,65.007,-13.539450645446777
1701899700429000000,65.107,-12.874425888061523
1701899700529000000,65.207,-14.156052589416504
1701899700645000000,65.323,-17.06904411315918
